날짜,라운드,승자,패자,결과
2021-10-16,제9회 중국 여자 갑조리그 11라운드,탕이,장멍야오,흑 집승
2021-10-16,제9회 중국 여자 갑조리그 11라운드,탕자원,루자,흑 집승
2021-10-16,제9회 중국 여자 갑조리그 11라운드,왕솽,황쯔핑,흑 집승
2021-10-16,제9회 중국 여자 갑조리그 11라운드,판양,천이밍,흑 집승
2021-10-16,제9회 중국 여자 갑조리그 11라운드,왕위보,차이비한,흑 집승
2021-10-16,제9회 중국 여자 갑조리그 11라운드,오유진,추커얼,187수 흑 불계승
2021-10-16,제9회 중국 여자 갑조리그 11라운드,쑹룽후이,잔잉,흑 집승
2021-10-16,제9회 중국 여자 갑조리그 11라운드,가오싱,리샤오시94,225수 백 1.5집승
2021-10-15,2021 호반 여자 최고기사 결정전 본선 11국,최 정,조혜연,144수 백 불계승
2021-10-15,제5회 한국 프로기사협회 리그 4조,최원용,박소율,흑 불계승
2021-10-15,제5회 한국 프로기사협회 리그 2조,진시영,오병우,흑 불계승
2021-10-15,제5회 한국 프로기사협회 리그 3조,유오성,김영삼,흑 불계승
2021-10-15,제5회 한국 프로기사협회 리그 3조,김영광,문지환,흑 불계승
2021-10-15,제5회 한국 프로기사협회 리그 4조,김수장,김은선,백 1.5집승
2021-10-15,제5회 한국 프로기사협회 리그 1조,박민규,안국현,백 불계승
2021-10-15,제5회 한국 프로기사협회 리그 3조,유오성,김영광,백 불계승
2021-10-15,제5회 한국 프로기사협회 리그 5조,김주아,김종수,백 11.5집승
2021-10-15,제5회 한국 프로기사협회 리그 2조,이 연,주치홍,흑 1.5집승
2021-10-15,제5회 한국 프로기사협회 리그 3조,박지현,정유진,백 불계승
2021-10-15,제5회 한국 프로기사협회 리그 6조,허서현,김범서,백 불계승
2021-10-15,제5회 한국 프로기사협회 리그 5조,조남균,김수진,백 불계승
2021-10-15,제5회 한국 프로기사협회 리그 6조,허영락,김승진,백 불계승
2021-10-14,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 4회전,이태현,김대희,흑 불계승
2021-10-14,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 4회전,최광호,권효진(남),흑 5.5집승
2021-10-14,제23회 농심신라면배 세계바둑최강전 본선 4국,박정환,쉬자위안,182수 백 불계승
2021-10-14,편강배 2021 시니어 바둑리그 본선 9-4,장수영,서능욱,243수 흑 불계승
2021-10-14,편강배 2021 시니어 바둑리그 본선 9-4,서봉수,김동엽,322수 흑 6.5집승
2021-10-14,편강배 2021 시니어 바둑리그 본선 9-4,강만우,이기섭,277수 흑 3.5집승
2021-10-14,제9회 중국 여자 갑조리그 10라운드,리허,위즈잉,297수 흑 2.5집승
2021-10-14,제9회 중국 여자 갑조리그 10라운드,왕천싱,자강루(여),흑 집승
2021-10-14,제9회 중국 여자 갑조리그 10라운드,리쓰쉬안,옌시무,흑 집승
2021-10-14,제9회 중국 여자 갑조리그 10라운드,루민취안,가오싱,흑 집승
2021-10-14,제9회 중국 여자 갑조리그 10라운드,추커얼,류후이링,흑 집승
2021-10-14,제9회 중국 여자 갑조리그 10라운드,쑹룽후이,자오이페이,흑 집승
2021-10-14,제9회 중국 여자 갑조리그 10라운드,김혜민,리샤오시94,267수 흑 0.5집승
2021-10-14,제9회 중국 여자 갑조리그 10라운드,황쯔핑,잔잉,흑 집승
2021-10-14,제9회 중국 여자 갑조리그 10라운드,오유진,천이밍,214수 백 불계승
2021-10-14,제9회 중국 여자 갑조리그 10라운드,왕솽,탕자원,흑 집승
2021-10-14,제9회 중국 여자 갑조리그 10라운드,왕위보,루이나이웨이,흑 집승
2021-10-14,제9회 중국 여자 갑조리그 10라운드,탕이,판양,흑 집승
2021-10-14,제9회 중국 여자 갑조리그 10라운드,저우훙위,장멍야오,흑 집승
2021-10-14,제9회 중국 여자 갑조리그 10라운드,팡뤄시,루자,흑 집승
2021-10-14,제9회 중국 여자 갑조리그 10라운드,장쯔한,우이밍,흑 집승
2021-10-13,제23회 농심신라면배 세계바둑최강전 본선 3국,쉬자위안,리웨이칭,253수 흑 불계승
2021-10-13,제9회 중국 여자 갑조리그 9라운드,리허,조승아,202수 백 불계승
2021-10-13,제9회 중국 여자 갑조리그 9라운드,옌시무,장쯔한,흑 집승
2021-10-13,제9회 중국 여자 갑조리그 9라운드,루자,리신이,흑 집승
2021-10-13,제9회 중국 여자 갑조리그 9라운드,왕솽,팡뤄시,흑 집승
2021-10-13,제9회 중국 여자 갑조리그 9라운드,왕위보,우이밍,흑 집승
2021-10-13,제9회 중국 여자 갑조리그 9라운드,저우훙위,판양,흑 집승
2021-10-13,제9회 중국 여자 갑조리그 9라운드,오유진,탕이,190수 백 불계승
2021-10-13,제9회 중국 여자 갑조리그 9라운드,탕자원,잔잉,흑 집승
2021-10-13,제9회 중국 여자 갑조리그 9라운드,루이나이웨이,리샤오시94,흑 집승
2021-10-13,제9회 중국 여자 갑조리그 9라운드,루민취안,김혜민,238수 백 불계승
2021-10-13,제9회 중국 여자 갑조리그 9라운드,자오이페이,차이비한,흑 집승
2021-10-13,제9회 중국 여자 갑조리그 9라운드,천이밍,류후이링,흑 집승
2021-10-13,제9회 중국 여자 갑조리그 9라운드,리쓰쉬안,쑹룽후이,흑 집승
2021-10-13,제9회 중국 여자 갑조리그 9라운드,위즈잉,추커얼,흑 집승
2021-10-13,제9회 중국 여자 갑조리그 9라운드,왕천싱,가오싱,흑 집승
2021-10-13,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 3회전,이태현,강지범,흑 불계승
2021-10-13,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 3회전,김대희,박창명,흑 반칙승
2021-10-13,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 3회전,권효진(남),홍무진,흑 불계승
2021-10-13,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 3회전,최광호,이호승,백 불계승
2021-10-13,편강배 2021 시니어 바둑리그 본선 9-3,정대상,나종훈,299수 백 6.5집승
2021-10-13,편강배 2021 시니어 바둑리그 본선 9-3,김수장,최규병,236수 백 불계승
2021-10-13,편강배 2021 시니어 바둑리그 본선 9-3,오규철,강 훈(大),253수 흑 7.5집승
2021-10-12,제9회 중국 여자 갑조리그 8라운드,자오이페이,루이나이웨이,흑 집승
2021-10-12,제9회 중국 여자 갑조리그 8라운드,류후이링,탕자원,흑 집승
2021-10-12,제9회 중국 여자 갑조리그 8라운드,루민취안,탕이,흑 집승
2021-10-12,제9회 중국 여자 갑조리그 8라운드,왕천싱,천이밍,흑 집승
2021-10-12,제9회 중국 여자 갑조리그 8라운드,차이비한,인취(尹渠),흑 집승
2021-10-12,제9회 중국 여자 갑조리그 8라운드,위즈잉,황쯔핑,흑 집승
2021-10-12,제9회 중국 여자 갑조리그 8라운드,저우훙위,잔잉,흑 집승
2021-10-12,제9회 중국 여자 갑조리그 8라운드,팡뤄시,리샤오시94,흑 집승
2021-10-12,제9회 중국 여자 갑조리그 8라운드,우이밍,웨자옌,흑 집승
2021-10-12,제9회 중국 여자 갑조리그 8라운드,옌시무,쉬하이저,흑 집승
2021-10-12,제9회 중국 여자 갑조리그 8라운드,가오싱,자강루(여),흑 집승
2021-10-12,제9회 중국 여자 갑조리그 8라운드,추커얼,리허,흑 집승
2021-10-12,제9회 중국 여자 갑조리그 8라운드,장쯔한,판양,흑 집승
2021-10-12,제9회 중국 여자 갑조리그 8라운드,왕위보,장멍야오,흑 집승
2021-10-12,제9회 중국 여자 갑조리그 8라운드,왕솽,루자,흑 집승
2021-10-12,편강배 2021 시니어 바둑리그 본선 9-2,차민수,김종수,258수 흑 0.5집승
2021-10-12,편강배 2021 시니어 바둑리그 본선 9-2,안관욱,박영찬,232수 백 불계승
2021-10-12,편강배 2021 시니어 바둑리그 본선 9-2,김일환,김동면,185수 흑 불계승
2021-10-12,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 1회전,이태현,백현우,백 불계승
2021-10-12,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 1회전,이승준,윤준상,백 불계승
2021-10-12,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 1회전,김대희,송상훈,흑 7.5집승
2021-10-12,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 1회전,백찬희,오유진,흑 불계승
2021-10-12,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 1회전,홍무진,전영규,흑 불계승
2021-10-12,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 1회전,권효진(남),허 진,백 불계승
2021-10-12,제23회 농심신라면배 세계바둑최강전 본선 2국,리웨이칭,원성진,180수 백 불계승
2021-10-12,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 2회전,이태현,서중휘,백 불계승
2021-10-12,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 2회전,강지범,이승준,흑 0.5집승
2021-10-12,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 2회전,김대희,심재익,백 1.5집승
2021-10-12,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 2회전,박창명,백찬희,흑 불계승
2021-10-12,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 2회전,홍무진,강병권,흑 불계승
2021-10-12,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 2회전,권효진(남),박현수,흑 2.5집승
2021-10-12,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 2회전,최광호,박소율,백 불계승
2021-10-12,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 3차 선발전 2회전,이호승,황진형,흑 0.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,송지훈,최광호,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,안조영,현유빈,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,강우혁,허 진,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,강지훈,이승준,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,곽원근,이형진,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,류민형,이현호,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,김미리,전영규,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,김승재,이의현,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,조완규,오유진,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,김진휘,이현준,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,송규상,김성진,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,박종훈,강지범,백 6.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,최기훈,백현우,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,이상헌,박소율,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,한상조,백찬희,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,박창명,주형욱,백 2.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,송상훈,오병우,흑 8.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,김대용,주치홍,백 5.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,김세동,한웅규,백 0.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,이원도,전용수,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,김대희,유주현,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,이호승,최병환,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,이태현,박경근,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,권효진(남),김세현,백 6.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,진시영,강창배,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,김창훈,한우진,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,김형우,김상인,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,김상천,조남균,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,위태웅,오승민,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,서중휘,유창주,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,윤찬희,최현재,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,김승준,김명완,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,박승화,김채영,백 0.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,강병권,양우석,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,박현수,이재성,백 5.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,심재익,박재근,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,박진영,양유준,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,최재영,정유진,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,박진솔,온소진,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,신재원,허영락,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,황진형,임진욱,백 6.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,유오성,최홍윤,백 0.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,홍무진,문지환,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,김선기,김강민,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 3회전,윤준상,김현빈,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,윤찬희,홍무진,백 4.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,최재영,송상훈,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,이원도,이태현,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,김형우,권효진(남),흑 5.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,박진영,박현수,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,박진솔,허 진,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,신재원,전영규,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,김성진,이승준,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,김세동,강병권,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,이현호,서중휘,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,김대용,박소율,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,위태웅,황진형,백 5.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,이의현,박창명,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,현유빈,최광호,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,김창훈,백현우,흑 4.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,김선기,심재익,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,김승준,이호승,흑 0.5집승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,김상천,김대희,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,이형진,오유진,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,유오성,강지범,백 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,진시영,백찬희,흑 불계승
2021-10-11,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 4회전,이현준,윤준상,백 불계승
2021-10-11,제9회 중국 여자 갑조리그 7라운드,리허,왕위보,흑 집승
2021-10-11,제9회 중국 여자 갑조리그 7라운드,판양,리신이,흑 집승
2021-10-11,제9회 중국 여자 갑조리그 7라운드,왕솽,옌시무,흑 집승
2021-10-11,제9회 중국 여자 갑조리그 7라운드,리샤오시94,루자,흑 집승
2021-10-11,제9회 중국 여자 갑조리그 7라운드,장쯔한,웨자옌,흑 집승
2021-10-11,제9회 중국 여자 갑조리그 7라운드,잔잉,장멍야오,흑 집승
2021-10-11,제9회 중국 여자 갑조리그 7라운드,루민취안,우이밍,흑 집승
2021-10-11,제9회 중국 여자 갑조리그 7라운드,류후이링,팡뤄시,흑 집승
2021-10-11,제9회 중국 여자 갑조리그 7라운드,저우훙위,자오이페이,흑 집승
2021-10-11,제9회 중국 여자 갑조리그 7라운드,위즈잉,탕자원,흑 집승
2021-10-11,제9회 중국 여자 갑조리그 7라운드,왕천싱,루이나이웨이,흑 집승
2021-10-11,제9회 중국 여자 갑조리그 7라운드,탕이,리쓰쉬안,흑 집승
2021-10-11,제9회 중국 여자 갑조리그 7라운드,가오싱,천이밍,흑 집승
2021-10-11,제9회 중국 여자 갑조리그 7라운드,차이비한,쑹룽후이,흑 집승
2021-10-11,제9회 중국 여자 갑조리그 7라운드,추커얼,황쯔핑,흑 집승
2021-10-11,제40기 KBS바둑왕전 본선 8강,신진서,김지석,119수 흑 불계승
2021-10-11,제40기 KBS바둑왕전 본선 8강,박정환,이창석,176수 백 불계승
2021-10-11,편강배 2021 시니어 바둑리그 본선 9-1,김종준,박승문,335수 백 3.5집승
2021-10-11,편강배 2021 시니어 바둑리그 본선 9-1,백성호,조대현,289수 흑 8.5집승
2021-10-11,편강배 2021 시니어 바둑리그 본선 9-1,유창혁,김기헌,287수 백 8.5집승
2021-10-11,제23회 농심신라면배 세계바둑최강전 본선 1국,원성진,시바노 도라마루,155수 흑 불계승
2021-10-10,제1기 우슬봉조 한국기원 선수권전 본선 13국,김지석,최 정,151수 흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,이상헌,김동우,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,한상조,양우석,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,안조영,김상천,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,최홍윤,김대용,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,최현재,김세현,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,송지훈,한웅규,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,이승준,김유찬,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,신재원,양유준,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,김명완,김민호,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,강병권,오승민,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,강우혁,허재원,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,백찬희,주치홍,백 0.5집승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,박창명,최병환,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,홍무진,박정근,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,이현호,박승화,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,이현준,김강민,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,김선기,김영도,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,위태웅,박영롱,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,곽원근,정유진,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,유창주,선승민,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,박현수,김창훈,흑 1.5집승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,이재성,박준석,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,오유진,김승준,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,이형진,이호승,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,전용수,박진영,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,이원도,송상훈,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,박소율,박동주,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,전영규,온소진,기권승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,황진형,문지환,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,권효진(남),김지명,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,박종훈,최재영,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,김성진,이춘규,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,백현우,이호범,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,최기훈,임진욱,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,윤찬희,이용수,흑 3.5집승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,김현빈,김형우,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,한우진,오정아,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,진시영,이태현,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,조완규,이 연,흑 0.5집승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,김상인,김수진,흑 0.5집승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,조남균,김민서,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,강지범,심재익,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,유주현,정연우,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,류민형,허서현,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,현유빈,박재근,백 2.5집승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,박경근,신윤호,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,오병우,김주아,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,허 진,김강근,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,강지훈,김승진,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,유오성,윤준상,흑 7.5집승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,김채영,김세동,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,김승재,김대희,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,김진휘,박신영,백 7.5집승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,주형욱,허영락,백 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,이의현,윤민중,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,최광호,서중휘,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,강창배,김다영,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,박진솔,박주민,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 1회전,송규상,조경호,흑 불계승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 2회전,백찬희,강창배,백 3.5집승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 2회전,김성진,황진형,흑 1.5집승
2021-10-10,2021-2022 KB국민은행 바둑리그 및 퓨처스리그 2차 선발전 2회전,백현우,권효진(남),백 17.5집승
