날짜,라운드,승자,패자,결과
2012-10-09,2012 삼성화재배 본선 16강전,강동윤,스웨,204수 백 불계승
2012-10-09,2012 삼성화재배 본선 16강전,원성진,퉈자시,275수 백 1.5집승
2012-10-09,2012 삼성화재배 본선 16강전,최철한,미위팅,190수 백 불계승
2012-10-09,2012 삼성화재배 본선 16강전,이세돌,리친청,179수 흑 불계승
2012-10-09,제8회 십단전 예선 1회차,윤현석,천풍조,흑 집승
2012-10-09,제17회 천원전 본선 16강전,김승준,강병권,240수 백 불계승
2012-10-08,제8회 십단전 예선 1회차,이동훈,이지현(여),흑 집승
2012-10-07,2012 락스타리그 본선 18-1,김원빈,김채영,191수 흑 불계승
2012-10-07,2012 락스타리그 본선 18-3,강병권,류수항,119수 흑 불계승
2012-10-07,2012 락스타리그 본선 18-1,이상헌,민상연,156수 백 불계승
2012-10-07,2012 락스타리그 본선 18-3,김성진,김미리,174수 백 불계승
2012-10-07,2012 락스타리그 본선 18-1,황재연,박지연,223수 흑 불계승
2012-10-07,2012 락스타리그 본선 18-3,허 진,박경근,148수 백 불계승
2012-10-07,2012 락스타리그 본선 18-3,김세동,문도원,142수 백 불계승
2012-10-07,2012 락스타리그 본선 18-1,이희성,김누리,191수 흑 불계승
2012-10-06,2012 락스타리그 본선 18-2,정두호,오정아,215수 흑 불계승
2012-10-06,2012 락스타리그 본선 18-5,조인선,김윤영,228수 백 불계승
2012-10-06,2012 락스타리그 본선 18-2,김현찬,박진솔,141수 흑 불계승
2012-10-06,2012 락스타리그 본선 18-4,박민규,서무상,172수 백 불계승
2012-10-06,2012 락스타리그 본선 18-2,박영롱,이슬아,211수 흑 불계승
2012-10-06,2012 락스타리그 본선 18-4,양우석,변상일,253수 흑 불계승
2012-10-06,2012 락스타리그 본선 18-5,강승민,김혜민,173수 흑 불계승
2012-10-06,2012 락스타리그 본선 18-5,박준석,이범진,245수 흑 1.5집승
2012-10-06,2012 락스타리그 본선 18-4,최 정,강창배,185수 흑 불계승
2012-10-06,2012 락스타리그 본선 18-2,김혜림,김형환,215수 흑 불계승
2012-10-06,2012 락스타리그 본선 18-5,김대용,이정우,288수 흑 6.5집승
2012-10-06,2012 락스타리그 본선 18-4,이재웅,김나현,174수 백 불계승
2012-10-05,제18회 가그린배 프로여류국수전 본선 16강전,김혜림,김미리,213수 흑 불계승
2012-10-05,2012 olleh배 오픈챔피언십 본선 8강전(5라운드),이세돌,김승재,96수 백 불계승
2012-10-04,2012 olleh배 오픈챔피언십 본선 8강전(5라운드),김지석,강동윤,240수 백 불계승
2012-10-04,2012 여류십단전 본선 준결승,김혜민,박지은,278수 백 2.5집승
2012-10-04,2012 여류십단전 본선 준결승,조혜연,김윤영,288수 백 2.5집승
2012-10-04,제56회 국수전 도전자결정전 1국,최철한,민상연,240수 백 불계승
2012-10-03,2012 리우저우 원미아오배 결승2국,창하오,이창호,252수 백 불계승
2012-10-03,제40회 하이원리조트배 명인전 본선 8강전,이지현(남),박정환,196수 백 불계승
2012-10-03,2012 리우저우 원미아오배 결승3국,이창호,창하오,130수 백 불계승
2012-10-02,제40회 하이원리조트배 명인전 본선 8강전,이세돌,김지석,172수 백 불계승
2012-10-02,2012 리우저우 원미아오배 결승1국,이창호,창하오,218수 백 불계승
2012-09-30,2012 중국 갑조리그 본선 16회전,천야오예,조한승,흑 집승
2012-09-30,2012 중국 갑조리그 본선 16회전,박정환,후야오위,흑 불계승
2012-09-30,2012 중국 갑조리그 본선 16회전,김지석,구리,흑 불계승
2012-09-30,2012 중국 갑조리그 본선 16회전,원성진,롄샤오,백 불계승
2012-09-30,2012 중국 갑조리그 본선 16회전,최철한,탄샤오,흑 집승
2012-09-28,2012 중국 갑조리그 본선 15회전,리캉,최철한,흑 집승
2012-09-28,2012 중국 갑조리그 본선 15회전,탄샤오,원성진,흑 집승
2012-09-28,2012 중국 갑조리그 본선 15회전,스웨,조한승,백 불계승
2012-09-28,2012 한국바둑리그 본선 18-5,나 현,박정환,156수 백 불계승
2012-09-28,2012 한국바둑리그 본선 18-5,김정현(大),김기원,173수 흑 불계승
2012-09-28,2012 한국바둑리그 본선 18-5,안성준,최명훈,285수 백 1.5집승
2012-09-28,2012 한국바둑리그 본선 18-5,안형준,한태희,251수 흑 불계승
2012-09-28,2012 중국 갑조리그 본선 15회전,김지석,장웨이제,흑 집승
2012-09-28,2012 한국바둑리그 본선 18-5,이창호,이원영,256수 흑 1.5집승
2012-09-27,2012 한국바둑리그 본선 18-4,강유택,백홍석,188수 백 불계승
2012-09-27,2012 한국바둑리그 본선 18-4,한상훈,유재호,166수 백 불계승
2012-09-27,2012 한국바둑리그 본선 18-4,송태곤,이호범,151수 흑 불계승
2012-09-27,2012 한국바둑리그 본선 18-4,박영훈,박승현,208수 백 불계승
2012-09-27,2012 한국바둑리그 본선 18-4,박정상,이세돌,219수 흑 불계승
2012-09-26,제7회 응씨배 본선 준결승전 3국,판팅위,셰허,163수 흑 불계승
2012-09-26,제56회 국수전 본선 4강전,최철한,이세돌,176수 백 불계승
2012-09-25,제7회 응씨배 본선 준결승전 2국,판팅위,셰허,254수 흑 4.5집승
2012-09-25,2012 락스타리그 본선 17-5,정두호,김윤영,209수 흑 불계승
2012-09-25,2012 락스타리그 본선 17-5,이슬아,박준석,215수 흑 불계승
2012-09-25,제7회 응씨배 본선 준결승전 2국,박정환,이창호,220수 백 불계승
2012-09-25,2012 락스타리그 본선 17-5,김형환,김대용,236수 백 불계승
2012-09-25,제17회 천원전 본선 16강전,윤준상,안성준,222수 백 불계승
2012-09-24,2012 여류십단전 본선 8강전,김윤영,김나현,170수 백 불계승
2012-09-24,2012 여류십단전 본선 8강전,박지은,최 정,156수 백 불계승
2012-09-23,2012 락스타리그 본선 17-4,이상헌,서무상,196수 백 불계승
2012-09-23,2012 락스타리그 본선 17-3,양우석,김원빈,222수 백 불계승
2012-09-23,2012 락스타리그 본선 17-4,김채영,강창배,218수 백 불계승
2012-09-23,2012 락스타리그 본선 17-3,최 정,민상연,180수 백 불계승
2012-09-23,2012 한국바둑리그 본선 18-3,이지현(남),이동훈,209수 흑 불계승
2012-09-23,2012 락스타리그 본선 17-4,김나현,황재연,244수 백 불계승
2012-09-23,2012 한국바둑리그 본선 18-3,이태현,이원도,227수 흑 불계승
2012-09-23,2012 락스타리그 본선 17-3,박지연,박민규,257수 흑 불계승
2012-09-23,제7회 응씨배 본선 준결승전 1국,박정환,이창호,187수 흑 불계승
2012-09-23,2012 한국바둑리그 본선 18-3,김지석,허영호,182수 백 불계승
2012-09-23,제7회 응씨배 본선 준결승전 1국,셰허,판팅위,159수 흑 불계승
2012-09-23,2012 한국바둑리그 본선 18-3,윤준상,이춘규,183수 흑 불계승
2012-09-23,2012 락스타리그 본선 17-3,이재웅,김누리,226수 백 불계승
2012-09-23,2012 한국바둑리그 본선 18-3,조한승,김세동,192수 백 불계승
2012-09-22,2012 락스타리그 본선 17-1,조인선,김세동,133수 흑 불계승
2012-09-22,2012 한국바둑리그 본선 18-2,김현찬,김기용,205수 흑 불계승
2012-09-22,2012 락스타리그 본선 17-1,이범진,김미리,102수 백 불계승
2012-09-22,2012 락스타리그 본선 17-2,박영롱,허 진,130수 백 불계승
2012-09-22,2012 한국바둑리그 본선 18-2,김동호,한웅규,286수 흑 1.5집승
2012-09-22,2012 한국바둑리그 본선 18-2,안국현,박영롱,132수 백 불계승
2012-09-22,2012 락스타리그 본선 17-2,문도원,오정아,128수 백 불계승
2012-09-22,2012 한국바둑리그 본선 18-2,김형우,진시영,193수 흑 불계승
2012-09-22,2012 락스타리그 본선 17-2,박진솔,김성진,187수 흑 불계승
2012-09-22,2012 락스타리그 본선 17-1,김혜민,박경근,218수 백 불계승
2012-09-22,2012 한국바둑리그 본선 18-2,최철한,원성진,181수 흑 불계승
2012-09-22,2012 락스타리그 본선 17-1,이정우,강병권,238수 백 불계승
2012-09-21,2012 락스타리그 본선 17-5,강승민,김현찬,209수 흑 불계승
2012-09-21,2012 한국바둑리그 본선 18-1,박승화,홍기표,315수 흑 1.5집승
2012-09-21,2012 한국바둑리그 본선 18-1,홍성지,김승재,177수 흑 불계승
2012-09-21,2012 한국바둑리그 본선 18-1,이영구,강동윤,195수 흑 불계승
2012-09-21,2012 olleh배 오픈챔피언십 본선 16강전(4라운드),최철한,이원도,177수 흑 불계승
2012-09-21,2012 한국바둑리그 본선 18-1,목진석,민상연,226수 백 불계승
2012-09-21,2012 한국바둑리그 본선 18-1,안조영,온소진,180수 백 불계승
2012-09-20,2012 락스타리그 본선 17-4,변상일,이희성,199수 흑 불계승
2012-09-20,2012 락스타리그 본선 17-2,류수항,김혜림,242수 백 불계승
2012-09-20,제18회 가그린배 프로여류국수전 본선 16강전,오정아,최 정,223수 흑 불계승
2012-09-20,2012 한국바둑리그 본선 17-5,박준석,조혜연,329수 흑 5.5집승
2012-09-20,2012 한국바둑리그 본선 17-5,김동호,최명훈,271수 백 9.5집승
2012-09-20,2012 한국바둑리그 본선 17-5,안국현,한태희,189수 흑 불계승
2012-09-20,2012 olleh배 오픈챔피언십 본선 16강전(4라운드),김승재,강유택,139수 흑 불계승
2012-09-20,제14회 여류명인전 본선 도전자결정전,박지연,김은선,231수 흑 불계승
2012-09-20,2012 한국바둑리그 본선 17-5,진시영,김정현(大),235수 흑 불계승
2012-09-20,제18회 가그린배 프로여류국수전 본선 16강전,권효진(여),박지은,253수 흑 불계승
2012-09-20,2012 한국바둑리그 본선 17-5,최철한,나 현,303수 흑 1.5집승
2012-09-19,제56회 국수전 본선 4강전,민상연,강병권,253수 흑 불계승
2012-09-19,2012 여류십단전 본선 8강전,김혜민,이영주,207수 흑 불계승
2012-09-19,2012 여류십단전 본선 8강전,조혜연,고수아,212수 백 불계승
2012-09-18,제6회 지지옥션배 본선 22국(최종국),최 정,조훈현,188수 백 불계승
2012-09-18,제17회 천원전 본선 16강전,박정환,최원용,159수 흑 불계승
2012-09-18,제40회 하이원리조트배 명인전 본선 16강전,최철한,한태희,212수 백 불계승
2012-09-17,2012 여류십단전 본선 1회전,이영주,오유진,220수 백 불계승
2012-09-17,2012 여류십단전 본선 1회전,최 정,김미리,103수 흑 불계승
2012-09-17,2012 여류십단전 본선 1회전,김나현,권효진(여),274수 백 2.5집승
2012-09-17,2012 여류십단전 본선 1회전,김윤영,이지현(여),154수 백 불계승
2012-09-17,제31회 바둑왕전 본선 승자3회전,박정환,허영호,190수 흑 불계승
2012-09-17,2012 여류십단전 본선 1회전,고수아,박소현,백 6.5집승
2012-09-17,2012 여류십단전 본선 1회전,김혜민,오정아,207수 흑 불계승
2012-09-17,제6회 지지옥션배 본선 21국,조훈현,조혜연,283수 백 6.5집승
2012-09-17,제31회 바둑왕전 본선 승자3회전,이창호,목진석,223수 흑 불계승
2012-09-16,제1회 꾸이린배 결승전,구리,이세돌,214수 백 불계승
2012-09-16,2012 한국바둑리그 본선 17-4,변상일,박승화,218수 백 불계승
2012-09-16,2012 락스타리그 본선 16-4,류수항,양우석,219수 흑 불계승
2012-09-16,2012 락스타리그 본선 16-5,박영롱,김윤영,284수 흑 불계승
2012-09-16,2012 락스타리그 본선 16-5,강승민,김혜림,283수 백 6.5집승
2012-09-16,2012 락스타리그 본선 16-5,박준석,박진솔,221수 흑 불계승
2012-09-16,2012 락스타리그 본선 16-4,최 정,허 진,204수 백 불계승
2012-09-16,2012 한국바둑리그 본선 17-4,이호범,홍성지,288수 흑 5.5집승
2012-09-16,2012 락스타리그 본선 16-4,문도원,박민규,159수 흑 불계승
2012-09-16,2012 한국바둑리그 본선 17-4,한상훈,온소진,208수 백 불계승
2012-09-16,2012 락스타리그 본선 16-5,김대용,오정아,297수 흑 4.5집승
2012-09-16,2012 한국바둑리그 본선 17-4,강동윤,백홍석,168수 백 불계승
2012-09-16,2012 락스타리그 본선 16-4,이재웅,김성진,218수 백 불계승
2012-09-16,2012 한국바둑리그 본선 17-4,박승현,목진석,214수 백 불계승
2012-09-15,2012 락스타리그 본선 16-3,변상일,강병권,144수 백 불계승
2012-09-15,2012 락스타리그 본선 16-2,김원빈,조인선,274수 흑 불계승
2012-09-15,2012 한국바둑리그 본선 17-3,민상연,강유택,273수 백 2.5집승
2012-09-15,2012 락스타리그 본선 16-2,민상연,김혜민,259수 백 3.5집승
2012-09-15,2012 한국바둑리그 본선 17-3,박민규,김승재,170수 백 불계승
2012-09-15,2012 락스타리그 본선 16-2,김누리,이정우,275수 흑 3.5집승
2012-09-15,2012 락스타리그 본선 16-3,강창배,박경근,208수 백 불계승
2012-09-15,2012 락스타리그 본선 16-3,김세동,김나현,185수 흑 불계승
2012-09-15,2012 한국바둑리그 본선 17-3,홍기표,박영훈,326수 백 3.5집승
2012-09-15,2012 한국바둑리그 본선 17-3,이영구,박정상,271수 흑 1.5집승
2012-09-15,제1회 꾸이린배 본선 2회전,이세돌,요다 노리모토,152수 백 불계승
2012-09-15,2012 락스타리그 본선 16-3,서무상,김미리,166수 백 불계승
2012-09-15,2012 한국바둑리그 본선 17-3,안조영,송태곤,305수 백 1.5집승
2012-09-14,제1회 꾸이린배 본선 1회전,구리,요다 노리모토,251수 흑 집승
2012-09-14,2012 락스타리그 본선 16-2,이범진,박지연,157수 흑 불계승
2012-09-14,2012 한국바둑리그 본선 17-2,이지현(남),김기용,165수 흑 불계승
2012-09-14,2012 한국바둑리그 본선 17-2,이원도,한웅규,176수 백 불계승
2012-09-14,2012 olleh배 오픈챔피언십 본선 16강전(4라운드),박정환,변상일,137수 흑 불계승
2012-09-14,2012 한국바둑리그 본선 17-2,원성진,허 진,142수 백 불계승
2012-09-14,2012 한국바둑리그 본선 17-2,조한승,오정아,133수 흑 불계승
2012-09-14,2012 한국바둑리그 본선 17-2,유창혁,허영호,153수 흑 불계승
2012-09-13,제3회 세계바둑명인전 결승전,장웨이제,박영훈,126수 백 불계승
2012-09-13,2012 한국바둑리그 본선 17-1,안성준,이동훈,151수 흑 불계승
2012-09-13,2012 한국바둑리그 본선 17-1,이태현,이원영,226수 백 불계승
2012-09-13,2012 한국바둑리그 본선 17-1,박정환,김세동,135수 흑 불계승
2012-09-13,2012 한국바둑리그 본선 17-1,김지석,조인선,125수 흑 불계승
2012-09-13,2012 한국바둑리그 본선 17-1,윤준상,안형준,129수 흑 불계승
2012-09-13,2012 olleh배 오픈챔피언십 본선 16강전(4라운드),조한승,목진석,189수 흑 불계승
2012-09-12,제16회 한중천원전 결승2국(최종국),천야오예,최철한,261수 흑 불계승
2012-09-12,2012 여류십단전 예선 결승,오정아,최동은,흑 집승
2012-09-12,2012 여류십단전 예선 결승,이영주,이다혜,흑 집승
2012-09-12,2012 여류십단전 예선 결승,김나현,현미진,흑 집승
2012-09-12,2012 여류십단전 예선 결승,김미리,하호정,흑 집승
2012-09-12,2012 여류십단전 예선 결승,김윤영,김채영,흑 집승
2012-09-12,2012 여류십단전 예선 결승,고수아,이민진,흑 집승
2012-09-12,2012 여류십단전 예선 결승,박소현,백지희,흑 집승
2012-09-12,제40회 하이원리조트배 명인전 본선 16강전,백홍석,강동윤,259수 흑 불계승
2012-09-12,2012 여류십단전 예선 결승,김혜민,김효정,흑 집승
2012-09-12,2012 여류십단전 예선 결승,권효진(여),이정원,흑 집승
2012-09-12,2012 여류십단전 예선 결승,이지현(여),김은선,흑 집승
2012-09-11,제3회 세계바둑명인전 본선 2회전,장웨이제,야마시타 게이고,190수 백 불계승
2012-09-11,제40회 하이원리조트배 명인전 본선 16강전,박정환,이창호,192수 백 불계승
2012-09-11,제6회 지지옥션배 본선 20국,조혜연,유창혁,264수 백 불계승
2012-09-10,제16회 한중천원전 결승1국,천야오예,최철한,220수 백 불계승
2012-09-10,2012 여류십단전 예선 1회차,김나현,김수진,흑 집승
2012-09-10,2012 여류십단전 예선 1회차,김미리,김혜림,흑 집승
2012-09-10,2012 여류십단전 예선 1회차,김윤영,박지연,흑 집승
2012-09-10,2012 여류십단전 예선 1회차,고수아,강승희,흑 집승
2012-09-10,2012 여류십단전 예선 1회차,박소현,이슬아,흑 집승
2012-09-10,2012 여류십단전 예선 1회차,최동은,디아나,흑 집승
2012-09-10,제3회 세계바둑명인전 본선 1회전,박영훈,장웨이제,154수 백 불계승
2012-09-10,2012 여류십단전 예선 1회차,김혜민,문도원,흑 집승
2012-09-10,2012 여류십단전 예선 1회차,권효진(여),김민희,흑 집승
2012-09-10,2012 여류십단전 예선 1회차,이지현(여),한해원,흑 집승
2012-09-10,제6회 지지옥션배 본선 19국,유창혁,김혜민,149수 흑 불계승
2012-09-09,2012 락스타리그 본선 16-1,이상헌,정두호,219수 흑 불계승
2012-09-09,2012 락스타리그 본선 16-1,황재연,김현찬,121수 흑 불계승
2012-09-09,2012 락스타리그 본선 15-5,강승민,김원빈,205수 흑 불계승
2012-09-09,2012 락스타리그 본선 15-5,박준석,민상연,211수 흑 불계승
2012-09-09,2012 락스타리그 본선 15-5,박지연,김윤영,196수 백 불계승
2012-09-09,2012 락스타리그 본선 15-5,김대용,김누리,274수 백 0.5집승
2012-09-09,2012 락스타리그 본선 16-1,김형환,김채영,155수 흑 불계승
2012-09-09,2012 락스타리그 본선 16-1,이희성,이슬아,기권승
2012-09-08,2012 중국 갑조리그 본선 14회전,장웨이제,이영구,흑 집승
2012-09-08,2012 락스타리그 본선 15-3,박경근,박영롱,188수 백 불계승
2012-09-08,2012 락스타리그 본선 15-4,류수항,이상헌,270수 백 불계승
2012-09-08,2012 락스타리그 본선 15-4,김성진,김채영,211수 흑 불계승
2012-09-08,2012 락스타리그 본선 15-4,황재연,문도원,245수 흑 1.5집승
2012-09-08,2012 락스타리그 본선 15-3,오정아,김미리,178수 백 불계승
2012-09-08,2012 여류십단전 예선 결승,최 정,윤지희,흑 집승
2012-09-08,2012 락스타리그 본선 15-3,김혜림,김세동,211수 흑 불계승
2012-09-08,2012 중국 갑조리그 본선 14회전,박정환,마오루이룽,흑 집승
2012-09-08,2012 중국 갑조리그 본선 14회전,김지석,탕웨이싱,흑 집승
2012-09-08,2012 중국 갑조리그 본선 14회전,원성진,미위팅,흑 집승
2012-09-08,2012 중국 갑조리그 본선 14회전,최철한,추쥔,흑 집승
2012-09-08,2012 락스타리그 본선 15-4,이희성,허 진,231수 백 13.5집승
2012-09-08,2012 중국 갑조리그 본선 14회전,조한승,커제,백 불계승
2012-09-07,2012 여류십단전 예선 결승,오유진,윤영민,흑 집승
2012-09-07,2012 여류십단전 예선 1회차,이영주,배윤진,흑 집승
2012-09-07,2012 olleh배 오픈챔피언십 본선 16강전(4라운드),김지석,김기용,272수 백 6.5집승
2012-09-06,2012 삼성화재배 본선 B조 3국,판팅위,펑리야오,298수 백 불계승
2012-09-06,2012 삼성화재배 본선 A조 3국,고마쓰 히데키,루이나이웨이(국내),303수 백 0.5집승
2012-09-06,2012 삼성화재배 본선 H조 3국,안국현,셰허,151수 흑 불계승
2012-09-06,2012 삼성화재배 본선 C조 3국,박정환,최 정,149수 흑 불계승
2012-09-06,제14회 여류명인전 본선 패자결승전,김은선,조혜연,280수 흑 1.5집승
2012-09-06,2012 락스타리그 본선 15-3,박진솔,강병권,183수 흑 불계승
2012-09-06,2012 삼성화재배 본선 G조 3국,강동윤,장웨이제,257수 흑 2.5집승
2012-09-06,2012 olleh배 오픈챔피언십 본선 16강전(4라운드),윤준상,이지현(남),191수 흑 불계승
2012-09-06,2012 삼성화재배 본선 E조 3국,백홍석,당이페이,343수 흑 0.5집승
2012-09-06,2012 삼성화재배 본선 D조 3국,최철한,리밍,268수 백 불계승
2012-09-06,2012 삼성화재배 본선 F조 3국,이세돌,장쉬,205수 흑 불계승
2012-09-05,2012 삼성화재배 본선 32강 C조 승자2회전,리친청,최 정,160수 백 불계승
2012-09-05,2012 삼성화재배 본선 32강 G조 승자2회전,미위팅,장웨이제,188수 백 기타
2012-09-05,2012 삼성화재배 본선 32강 D조 패자2회전,리밍,탕웨이싱,146수 백 불계승
2012-09-05,2012 삼성화재배 본선 32강 D조 승자2회전,중원징,최철한,308수 흑 8.5집승
2012-09-05,2012 삼성화재배 본선 32강 E조 승자2회전,퉈자시,당이페이,199수 흑 불계승
2012-09-05,2012 삼성화재배 본선 32강 H조 승자2회전,스웨,셰허,134수 백 불계승
2012-09-05,2012 삼성화재배 본선 32강 B조 패자2회전,펑리야오,나 현,90수 백 불계승
2012-09-05,2012 삼성화재배 본선 32강 A조 승자2회전,천야오예,루이나이웨이(국내),293수 백 4.5집승
2012-09-05,2012 삼성화재배 본선 32강 F조 승자2회전 재대국,구리,이세돌,219수 흑 불계승
2012-09-05,2012 삼성화재배 본선 32강 F조 패자2회전,장쉬,녜웨이핑,302수 백 6.5집승
2012-09-05,2012 삼성화재배 본선 32강 A조 패자2회전,고마쓰 히데키,세토 다이키,290수 흑 1.5집승
2012-09-05,2012 삼성화재배 본선 32강 H조 패자2회전,안국현,유창혁,134수 백 불계승
2012-09-05,2012 삼성화재배 본선 32강 C조 패자2회전,박정환,저우허시,183수 흑 불계승
2012-09-05,2012 삼성화재배 본선 32강 G조 패자2회전,강동윤,진시영,178수 백 불계승
2012-09-05,2012 삼성화재배 본선 32강 E조 패자2회전,백홍석,한웅규,170수 백 불계승
2012-09-05,2012 삼성화재배 본선 32강 B조 승자2회전,원성진,판팅위,151수 흑 불계승
2012-09-05,2012 삼성화재배 본선 32강 F조 승자2회전,이세돌,구리,163수  무승부
2012-09-04,2012 삼성화재배 본선 32강 B조 1국,판팅위,나 현,184수 백 불계승
2012-09-04,2012 삼성화재배 본선 32강 E조 1국,당이페이,백홍석,304수 백 1.5집승
2012-09-04,2012 삼성화재배 본선 32강 C조 1국,리친청,박정환,187수 흑 불계승
2012-09-04,2012 삼성화재배 본선 32강 G조 1국,장웨이제,강동윤,152수 백 불계승
2012-09-04,2012 삼성화재배 본선 32강 G조 1국,미위팅,진시영,246수 백 불계승
2012-09-04,2012 삼성화재배 본선 32강 D조 1국,중원징,탕웨이싱,305수 백 2.5집승
2012-09-04,2012 삼성화재배 본선 32강 E조 1국,퉈자시,한웅규,261수 백 0.5집승
2012-09-04,2012 삼성화재배 본선 32강 H조 1국,스웨,유창혁,213수 흑 불계승
2012-09-04,2012 삼성화재배 본선 32강 A조 1국,천야오예,세토 다이키,177수 흑 불계승
2012-09-04,2012 삼성화재배 본선 32강 F조 1국,구리,장쉬,254수 백 불계승
2012-09-04,2012 삼성화재배 본선 32강 A조 1국,루이나이웨이(국내),고마쓰 히데키,87수 흑 불계승
2012-09-04,제17회 천원전 본선 16강전,김현찬,강승민,226수 백 불계승
2012-09-04,2012 삼성화재배 본선 32강 C조 1국,최 정,저우허시,316수 백 불계승
2012-09-04,2012 삼성화재배 본선 32강 H조 1국,셰허,안국현,150수 백 불계승
2012-09-04,2012 삼성화재배 본선 32강 B조 1국,원성진,펑리야오,308수 백 불계승
2012-09-04,2012 삼성화재배 본선 32강 D조 1국,최철한,리밍,186수 흑 불계승
2012-09-04,2012 삼성화재배 본선 32강전 F조 1국,이세돌,녜웨이핑,254수 백 19.5집승
2012-09-03,제31회 바둑왕전 본선 패자 1회전,변상일,박경근,238수 백 불계승
2012-09-03,제31회 바둑왕전 본선 패자 1회전,김대희,김승준,187수 흑 불계승
2012-09-02,2012 락스타리그 본선 15-1,조인선,변상일,156수 백 불계승
2012-09-02,2012 락스타리그 본선 15-1,이범진,서무상,178수 백 불계승
2012-09-02,2012 락스타리그 본선 15-2,박민규,정두호,242수 백 불계승
2012-09-02,2012 한국바둑리그 본선 16-5,박준석,김기용,257수 흑 불계승
2012-09-02,2012 락스타리그 본선 15-1,강창배,이정우,193수 흑 불계승
2012-09-02,2012 한국바둑리그 본선 16-5,김형우,한태희,191수 흑 불계승
2012-09-02,2012 한국바둑리그 본선 16-5,김대용,박영롱,351수 백 4.5집승
2012-09-02,2012 락스타리그 본선 15-2,김형환,양우석,322수 흑 2.5집승
2012-09-02,2012 한국바둑리그 본선 16-5,박진솔,김정현(大),188수 백 불계승
2012-09-02,2012 락스타리그 본선 15-2,이재웅,김현찬,284수  무승부
2012-09-02,2012 락스타리그 본선 15-1,김혜민,김나현,261수 흑 0.5집승
2012-09-02,2012 한국바둑리그 본선 16-5,이창호,김혜림,252수 흑 2.5집승
2012-09-01,2012 중국 갑조리그 본선 13회전,황천,원성진,흑 집승
2012-09-01,2012 락스타리그 본선 14-4,변상일,박지연,187수 흑 불계승
2012-09-01,2012 락스타리그 본선 14-4,김원빈,김나현,224수 백 불계승
2012-09-01,2012 락스타리그 본선 14-5,박경근,김윤영,300수 흑 2.5집승
2012-09-01,2012 락스타리그 본선 14-4,민상연,서무상,222수 백 불계승
2012-09-01,2012 한국바둑리그 본선 16-4,김성진,박영훈,232수 백 불계승
2012-09-01,2012 락스타리그 본선 14-5,박준석,김미리,152수 백 불계승
2012-09-01,2012 락스타리그 본선 14-4,김누리,강창배,207수 흑 불계승
2012-09-01,2012 여류십단전 예선 1회차,최 정,김신영,176수 백 불계승
2012-09-01,2012 한국바둑리그 본선 16-4,이지현(남),송태곤,180수 백 불계승
2012-09-01,2012 락스타리그 본선 14-5,김세동,김대용,304수 백 1.5집승
2012-09-01,2012 한국바둑리그 본선 16-4,이원도,강유택,274수 흑 3.5집승
2012-09-01,2012 중국 갑조리그 본선 13회전,박정환,셰허,흑 집승
2012-09-01,2012 한국바둑리그 본선 16-4,허영호,박민규,229수 흑 불계승
2012-09-01,2012 중국 갑조리그 본선 13회전,최철한,후웨펑,흑 집승
2012-09-01,2012 한국바둑리그 본선 16-4,조한승,박정상,206수 백 불계승
2012-08-31,2012 한국바둑리그 본선 16-3,변상일,김세동,267수 백 3.5집승
2012-08-31,2012 락스타리그 본선 14-5,강병권,강승민,183수 흑 불계승
2012-08-31,2012 한국바둑리그 본선 16-3,이동훈,한상훈,238수 백 불계승
2012-08-31,2012 한국바둑리그 본선 16-3,이태현,백홍석,185수 흑 불계승
2012-08-31,2012 한국바둑리그 본선 16-3,김지석,이호범,246수 백 불계승
2012-08-31,2012 olleh배 오픈챔피언십 본선 16강전(4라운드),강동윤,안국현,269수 흑 0.5집승
2012-08-31,2012 한국바둑리그 본선 16-3,윤준상,이세돌,316수 흑 4.5집승
2012-08-30,2012 중국 갑조리그 본선 12회전,추쥔,원성진,흑 집승
2012-08-30,2012 한국바둑리그 본선 16-2,이원영,민상연,154수 백 불계승
2012-08-30,2012 한국바둑리그 본선 16-2,안성준,홍기표,164수 백 불계승
2012-08-30,2012 락스타리그 본선 15-2,이슬아,최 정,흑 기타
2012-08-30,2012 한국바둑리그 본선 16-2,김승재,안형준,164수 백 불계승
2012-08-30,2012 락스타리그 본선 13-2,박지연,김현찬,233수 흑 불계승
2012-08-30,2012 한국바둑리그 본선 16-2,박정환,안조영,221수 흑 불계승
2012-08-30,제14회 여류명인전 본선 패자3회전,김은선,김미리,317수 흑 5.5집승
2012-08-30,2012 한국바둑리그 본선 16-2,이영구,김기원,251수 흑 불계승
2012-08-30,2012 중국 갑조리그 본선 12회전,최철한,구리,백 불계승
2012-08-30,2012 olleh배 오픈챔피언십 본선 16강전(4라운드),이세돌,류민형,115수 흑 불계승
2012-08-30,2012 중국 갑조리그 본선 12회전,조한승,쑨텅위,흑 집승
2012-08-29,2012 여류십단전 예선 1회차,오유진,김선미,흑 집승
2012-08-29,제8회 한국물가정보배 결승2국(최종국),안성준,김지석,216수 백 불계승
2012-08-29,제40회 하이원리조트배 명인전 본선 16강전,박영훈,이태현,133수 흑 불계승
2012-08-28,제17회 천원전 본선 16강전,이지현(남),김기용,239수 흑 불계승
2012-08-28,제40회 하이원리조트배 명인전 본선 16강전,김지석,나 현,253수 흑 불계승
2012-08-28,제6회 지지옥션배 본선 18국,유창혁,김윤영,163수 흑 불계승
