날짜,라운드,승자,패자,결과
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),강승민,최병환,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),한태희,린즈한,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),이지현(남),장리,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),리쉬안하오,목진석,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),정훈현(아마),안달훈,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),멍타이링,진시영,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),궈원차오,김기용,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),안성준,류수항,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),이호범,박대영,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),한웅규,김환수,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),김진훈,왕위안쥔,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),강유택,스즈키 신지,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),김승재,추쥔,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),윤찬희,기카와 하지메,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),김수용,권형진,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),김형우,류시,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),서중휘,오타니 나오키,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),박정근,이현준,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),손근기,최명훈,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),고근태,강태훈,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),뉴위톈,쓰네이시 다카시,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),강동윤,후위한,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),윤 혁,셰이민,흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),이희성,이창석(아마),흑 집승
2014-08-03,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(뒷조),김승준,최홍윤,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),린신웨이,전영규,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),마이차오,김누리,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),쉬자양,천하오(浩),흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),룽이,파오원야오,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),옌자이밍,안둥쉬,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),후웨펑,장타오(濤),흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),차오샤오양,김현찬,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),간쓰양,이용찬,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),궈위정,조경호,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),셰얼하오,박경근,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),판팅위,이현욱,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),양보웨이,민상연,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),이치리키 료,박영롱,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,천이밍,김수진,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),쓰루타 가즈시,박준석,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),누마다테 사키야,송지훈(아마)(98),흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),판윈뤄,셰허,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),양딩신,이토 마사시,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),타오신란,최기훈,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),미위팅,이진웅,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),옌환,박승철,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),푸충,황진형,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,차이비한,오쿠다 아야,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),리밍,다마이 신,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,탕이,윤영민,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),마오루이룽,김성진,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,만나미 나오,디아나,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,리허,위즈잉,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),구링이,최원용,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),저우인난,주형욱,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),샤오정하오,김동희(大),흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,오야 고이치,고재희,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,고마쓰 히데키,이홍열,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,고토 슌고,김성래,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,위빈,양자패,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),박건호(아마),이성재,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),송상훈,한이저우,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),김남훈,염정훈,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),김진휘,시다 다쓰야,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,김신영,리샤오시94,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),신진서,안국현,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),변상일,최재영(아마),흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),박민규,양 건,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,이영주,오유진,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,헤이자자,김나현,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,후지사와 리나,샤오아이린,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),김동호,홍무진(아마),흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),나 현,주위안하오,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),차이징,강민후,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),이원영,린수양,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),류민형,펑취안,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,김혜림,권효진(여),흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),박시열,이호승,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,김미리,이민진,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),안형준,이형진,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,문도원,강다정,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,김윤영,황 염,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),이현호,송규상(아마),흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),박승화,한상훈,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),배준희,서건우,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),홍기표,이용수,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),장리요우,하라 마사카즈,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),김대용,강병권,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),황이중,정두호,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),박진솔,천정쉰,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,김혜민,오정아,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,루이나이웨이,이슬아,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,장주주,김일환,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 여자조 예선 2회전,박지은,장정핑,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),홍민표,양멍윈,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),김주호,김형환,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),박정상,백찬희,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),이정우,허 진,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전(앞조),김영삼,김대희,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,안관욱,차수권,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,나종훈,노영하,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,정대상,유병호,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,조대현,박진열,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,황원준,양자패,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,최규병,강만우,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,강 훈(大),허장회,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,김수장,장명한,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,백성호,정수현,흑 집승
2014-08-02,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,서봉수,유건재,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,차이텅웨이,장건현,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,딩스슝,조인선,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,후웨펑,박영훈,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,궈위정,김찬우,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,김남훈,정쉬,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,판윈뤄,전용수(아마),흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,셰이민,백대현,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,고근태,노준환,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,강유택,김기원,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,이동훈,김명훈,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,김승재,한종진,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,손근기,박지훈(小),흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,류수항,신윤호,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,목진석,리친청,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,한웅규,쑨리,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,딩스슝,조인선,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,안조영,양우석,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,차이텅웨이,장건현,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,고마쓰 히데키,장두진,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,이홍열,김동면,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,강 훈(大),이형로,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,서봉수,김종수,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,김수장,서능욱,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,오야 고이치,김종준,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,최규병,김기헌,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,김일환,박영찬,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,양자패,윤종섭,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,양자패,문명근,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,황원준,한상열,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,양자패,차민수,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,김준영,오규철,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,양자패,이봉근,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,유창혁,장수영,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,정수현,이기섭,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,고토 슌고,권갑용,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,정대상,양상국,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,안관욱,김동엽,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,조대현,김철중,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 1회전,나종훈,임순택,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 시니어조 예선 2회전,유창혁,김준영,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,김혜민,조혜연,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,오정아,이정원,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,천이밍,고수아,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,장정핑,최동은,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,박지은,박태희,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,후지사와 리나,김민희,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,루이나이웨이,루자,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,김나현,차오요우인,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,리샤오시94,고마쓰 히데코,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,오유진,박소현,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,리허,이영신,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,위즈잉,최 정,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,권효진(여),김채영,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,문도원,김효정,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,강다정,미야모토 치하루,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,김윤영,박지연,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,김미리,하호정,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,만나미 나오,호시아이 시호,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,오쿠다 아야,마리야,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,탕이,쑹룽후이,흑 집승
2014-08-01,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회전,김혜림,가오싱,흑 집승
2014-08-01,제1회 오카게배 국제신예바둑대항전 선발전(남자) 4강,이지현(남),안성준,흑 집승
2014-08-01,제1회 오카게배 국제신예바둑대항전 선발전(남자) 4강,김정현(大),이원영,흑 집승
2014-08-01,제1회 오카게배 국제신예바둑대항전 선발전(남자) 결승,김정현(大),이지현(남),흑 집승
2014-07-31,2014~2015 시니어 바둑 클래식 시니어 국수전 결승전,최규병,김일환,265수 흑 11집승
2014-07-31,제42회 하이원리조트배 명인전 본선 16강,이동훈,안성준,275수 흑 불계승
2014-07-31,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,안형준,김정현(大),흑 집승
2014-07-31,2014 삼성화재배 월드바둑마스터스 일반조 예선 1회전,신민준,김성룡,흑 집승
2014-07-31,제1회 오카게배 국제신예바둑대항전 선발전(여자) 4강,최 정,오정아,흑 집승
2014-07-31,제1회 오카게배 국제신예바둑대항전 선발전(여자) 4강,박지연,김혜민,흑 집승
2014-07-31,제1회 오카게배 국제신예바둑대항전 선발전(여자) 결승,박지연,최 정,흑 집승
2014-07-30,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전,퉁멍청,퉁위린,흑 집승
2014-07-30,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전,구리,친웨신,흑 집승
2014-07-30,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전,황윈쑹,장창,흑 집승
2014-07-30,2014 삼성화재배 월드바둑마스터스 일반조 예선 2회전,샤천쿤,고정옌,흑 집승
2014-07-30,제16회 여류명인전 예선 3회전(결승),김은선,박태희,흑 집승
2014-07-30,제16회 여류명인전 예선 3회전(결승),김혜민,현미진,흑 집승
2014-07-30,제16회 여류명인전 예선 3회전(결승),김혜림,이민진,흑 집승
2014-07-30,제16회 여류명인전 예선 3회전(결승),오유진,이지현(여),흑 집승
2014-07-30,제16회 여류명인전 예선 3회전(결승),김신영,권효진(여),흑 집승
2014-07-30,제16회 여류명인전 예선 3회전(결승),오정아,이슬아,흑 집승
2014-07-30,제16회 여류명인전 예선 3회전(결승),강다정,이영주,흑 집승
2014-07-30,제42회 하이원리조트배 명인전 본선 16강,이태현,한태희,266수 백 불계승
2014-07-30,2014~2015 시니어 바둑 클래식 시니어 국수전 본선 5회차(4강),김일환,조훈현,287수 백 2.5집승
2014-07-30,2014~2015 시니어 바둑 클래식 시니어 국수전 본선 5회차(4강),최규병,서봉수,282수 흑 4.5집승
2014-07-30,2014 삼성화재배 월드바둑마스터스 여자조 예선 1회차,김수진,이정빈,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,강동윤,김세동,194수 백 불계승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,목진석,백찬희,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,한승주,강병권,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,변상일,이호승,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,윤찬희,신윤호,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,박정환,윤준상,199수 흑 불계승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,김형우,김성룡,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,강유택,이상훈(小),흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,이동훈,김지석,229수 흑 불계승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,김정현(大),박영롱,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,김동호,박승화,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,홍민표,박진솔,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,이지현(남),고근태,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,신진서,박정상,218수 백 불계승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,이재웅,김기용,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,조인선,이창호,297수 백 0.5집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,박준석,최병환,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,진동규,한상훈,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,김명훈,이원영,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,박영훈,오장욱,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,김승재,강승민,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,최철한,김형환,310수 백 6.5집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,백홍석,이정우,205수 흑 불계승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,이현호,박지은,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,신민준,최 정,248수 백 불계승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,박민규,원성진,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,송상훈,김수용,흑 집승
2014-07-30,2014 Lets Run PARK배(렛츠런 파크) 본선 64강,안국현,조한승,210수 백 불계승
2014-07-30,제10회 한국물가정보배 본선 A조 3회전,나 현,이세돌,231수 흑 불계승
2014-07-30,제10회 한국물가정보배 본선 D조 패자 2회전,박시열,한웅규,265수 흑 불계승
2014-07-29,2014~2015 시니어 바둑 클래식 시니어 국수전 본선 4회차(8강),김일환,백성호,흑 집승
2014-07-29,2014~2015 시니어 바둑 클래식 시니어 국수전 본선 4회차(8강),서봉수,김성래,흑 집승
2014-07-29,2014~2015 시니어 바둑 클래식 시니어 국수전 본선 4회차(8강),최규병,김동면,흑 집승
2014-07-29,제16회 농심신라면배 세계바둑최강전 예선 5회차,강동윤,박승철,흑 집승
2014-07-29,제8회 지지옥션배 여류대 시니어 연승대항전 본선 8국,박태희,김기헌,274수 흑 6.5집승
2014-07-29,제42회 하이원리조트배 명인전 본선 16강,박정환,박시열,137수 흑 불계승
2014-07-29,제1회 오카게배 국제신예바둑대항전 선발전(남자상비군) 결승,나 현,안국현,흑 집승
2014-07-29,제1회 오카게배 국제신예바둑대항전 선발전(남자상비군) 8강,김세동,이지현(남),흑 집승
2014-07-29,제1회 오카게배 국제신예바둑대항전 선발전(남자상비군) 8강,나 현,변상일,흑 집승
2014-07-29,제1회 오카게배 국제신예바둑대항전 선발전(남자상비군) 8강,안성준,김정현(大),흑 집승
2014-07-29,제1회 오카게배 국제신예바둑대항전 선발전(남자상비군) 8강,안국현,이동훈,흑 집승
2014-07-29,제1회 오카게배 국제신예바둑대항전 선발전(남자상비군) 4강,나 현,김세동,흑 집승
2014-07-29,제1회 오카게배 국제신예바둑대항전 선발전(남자상비군) 4강,안국현,안성준,흑 집승
2014-07-28,제16회 여류명인전 예선 2회전,박태희,김효정,흑 집승
2014-07-28,제16회 여류명인전 예선 2회전,김은선,이영신,흑 집승
2014-07-28,제16회 여류명인전 예선 2회전,현미진,마리야,흑 집승
2014-07-28,제16회 여류명인전 예선 2회전,김혜민,박소현,흑 집승
2014-07-28,제16회 여류명인전 예선 2회전,이민진,윤영민,흑 집승
2014-07-28,제16회 여류명인전 예선 2회전,김혜림,이다혜,흑 집승
2014-07-28,제16회 여류명인전 예선 2회전,오유진,조혜연,흑 집승
2014-07-28,제16회 여류명인전 예선 2회전,이지현(여),문도원,흑 집승
2014-07-28,제16회 여류명인전 예선 2회전,김신영,김나현,흑 집승
2014-07-28,제16회 여류명인전 예선 2회전,권효진(여),조영숙,흑 집승
2014-07-28,제16회 여류명인전 예선 2회전,오정아,김미리,흑 집승
2014-07-28,제16회 여류명인전 예선 2회전,이슬아,김채영,흑 집승
2014-07-28,제16회 여류명인전 예선 2회전,이영주,고수아,흑 집승
2014-07-28,제16회 여류명인전 예선 2회전,강다정,김민희,흑 집승
2014-07-28,제16회 농심신라면배 세계바둑최강전 예선 4회차,박정환,김명훈,흑 집승
2014-07-28,제16회 농심신라면배 세계바둑최강전 예선 4회차,김지석,한종진,흑 집승
2014-07-28,제16회 농심신라면배 세계바둑최강전 예선 4회차,이원영,유오성,흑 집승
2014-07-28,제16회 농심신라면배 세계바둑최강전 예선 4회차,강동윤,박민규,흑 집승
2014-07-28,제16회 농심신라면배 세계바둑최강전 예선 4회차,안성준,류민형,흑 집승
2014-07-28,제16회 농심신라면배 세계바둑최강전 예선 4회차,최철한,강유택,흑 집승
